Country Name,Country Code,Indicator Name,Indicator Code,Year,gdp
Caribbean small states,CSS,GDP (current US$),NY.GDP.MKTP.CD,1961,2061195460.45817
Cuba,CUB,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
Curacao,CUW,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
Cayman Islands,CYM,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
Cyprus,CYP,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
Czech Republic,CZE,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
Germany,DEU,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
Djibouti,DJI,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
Denmark,DNK,GDP (current US$),NY.GDP.MKTP.CD,1961,6933842098.84548
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1961,654100200.0
Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD,1961,2434776645.73628
East Asia & Pacific (excluding high income),EAP,GDP (current US$),NY.GDP.MKTP.CD,1961,70449582496.8649
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1961,139439345362.156
East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,1961,153702815959.873
Europe & Central Asia (excluding high income),ECA,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
Europe & Central Asia,ECS,GDP (current US$),NY.GDP.MKTP.CD,1961,459361493557.904
Ecuador,ECU,GDP (current US$),NY.GDP.MKTP.CD,1961,979108806.848646
"Egypt, Arab Rep.",EGY,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
Euro area,EMU,GDP (current US$),NY.GDP.MKTP.CD,1961,270209616177.8
Eritrea,ERI,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
Spain,ESP,GDP (current US$),NY.GDP.MKTP.CD,1961,13834300571.4849
Estonia,EST,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
Ethiopia,ETH,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
European Union,EUU,GDP (current US$),NY.GDP.MKTP.CD,1961,390887213480.674
Fragile and conflict affected situations,FCS,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
Finland,FIN,GDP (current US$),NY.GDP.MKTP.CD,1961,5921659485.03284
Fiji,FJI,GDP (current US$),NY.GDP.MKTP.CD,1961,116987784.913739
France,FRA,GDP (current US$),NY.GDP.MKTP.CD,1961,68346741504.4257
Faroe Islands,FRO,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
"Micronesia, Fed. Sts.",FSM,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,1961,167637907.381696
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,1961,76694360635.9159
Georgia,GEO,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,1961,1302674264.19915
Gibraltar,GIB,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
Guinea,GIN,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
"Gambia, The",GMB,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
Guinea-Bissau,GNB,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
Equatorial Guinea,GNQ,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
Greece,GRC,GDP (current US$),NY.GDP.MKTP.CD,1961,5016048786.22753
Grenada,GRD,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
Greenland,GRL,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
Guatemala,GTM,GDP (current US$),NY.GDP.MKTP.CD,1961,1076699900.0
Guam,GUM,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
Guyana,GUY,GDP (current US$),NY.GDP.MKTP.CD,1961,185848451.262906
High income,HIC,GDP (current US$),NY.GDP.MKTP.CD,1961,1131766101217.94
"Hong Kong SAR, China",HKG,GDP (current US$),NY.GDP.MKTP.CD,1961,1383681651.13776
Honduras,HND,GDP (current US$),NY.GDP.MKTP.CD,1961,356200000.0
Heavily indebted poor countries (HIPC),HPC,GDP (current US$),NY.GDP.MKTP.CD,1961,15753280996.5243
Croatia,HRV,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
Haiti,HTI,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
Hungary,HUN,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
IBRD only,IBD,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
IDA & IBRD total,IBT,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
IDA total,IDA,GDP (current US$),NY.GDP.MKTP.CD,1961,38152725088.9157
IDA blend,IDB,GDP (current US$),NY.GDP.MKTP.CD,1961,13393145389.2931
Indonesia,IDN,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
IDA only,IDX,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
Isle of Man,IMN,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
India,IND,GDP (current US$),NY.GDP.MKTP.CD,1961,38709096075.6305
Not classified,INX,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
Ireland,IRL,GDP (current US$),NY.GDP.MKTP.CD,1961,2088012282.35667
"Iran, Islamic Rep.",IRN,GDP (current US$),NY.GDP.MKTP.CD,1961,4426949094.75238
Iraq,IRQ,GDP (current US$),NY.GDP.MKTP.CD,1961,1831700364.04369
Iceland,ISL,GDP (current US$),NY.GDP.MKTP.CD,1961,253885656.329253
Israel,ISR,GDP (current US$),NY.GDP.MKTP.CD,1961,3138500000.0
Italy,ITA,GDP (current US$),NY.GDP.MKTP.CD,1961,44842760293.1924
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,1961,748028839.423211
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,1961,53508617739.3778
Kazakhstan,KAZ,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,1961,792959472.139024
Kyrgyz Republic,KGZ,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
Cambodia,KHM,GDP (current US$),NY.GDP.MKTP.CD,1961,642857134.285714
Kiribati,KIR,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
St. Kitts and Nevis,KNA,GDP (current US$),NY.GDP.MKTP.CD,1961,12483229.3064224
"Korea, Rep.",KOR,GDP (current US$),NY.GDP.MKTP.CD,1961,2417237753.94419
Kuwait,KWT,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
Latin America & Caribbean (excluding high income),LAC,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
Lao PDR,LAO,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
Lebanon,LBN,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
Liberia,LBR,GDP (current US$),NY.GDP.MKTP.CD,1961,183920900.0
Libya,LBY,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
St. Lucia,LCA,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
Latin America & Caribbean,LCN,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
Least developed countries: UN classification,LDC,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
Liechtenstein,LIE,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
Sri Lanka,LKA,GDP (current US$),NY.GDP.MKTP.CD,1961,1444327731.09244
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
Low & middle income,LMY,GDP (current US$),NY.GDP.MKTP.CD,1961,287952716641.714
Lesotho,LSO,GDP (current US$),NY.GDP.MKTP.CD,1961,35699286.0142797
Late-demographic dividend,LTE,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
Lithuania,LTU,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,1961,704145671.350213
Latvia,LVA,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
St. Martin (French part),MAF,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
Morocco,MAR,GDP (current US$),NY.GDP.MKTP.CD,1961,2025689536.60705
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
Moldova,MDA,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
Madagascar,MDG,GDP (current US$),NY.GDP.MKTP.CD,1961,699161943.857103
Maldives,MDV,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
Middle East & North Africa,MEA,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,1961,14160000000.0
Marshall Islands,MHL,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,1961,274987348758.132
"Macedonia, FYR",MKD,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
Mali,MLI,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
Malta,MLT,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
Myanmar,MMR,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
Middle East & North Africa (excluding high income),MNA,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
Montenegro,MNE,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
Mongolia,MNG,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
Northern Mariana Islands,MNP,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
Mozambique,MOZ,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
Mauritania,MRT,GDP (current US$),NY.GDP.MKTP.CD,1961,107726181.218408
Mauritius,MUS,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
Malawi,MWI,GDP (current US$),NY.GDP.MKTP.CD,1961,174576508.469831
Malaysia,MYS,GDP (current US$),NY.GDP.MKTP.CD,1961,1901868548.28172
North America,NAC,GDP (current US$),NY.GDP.MKTP.CD,1961,604157219440.397
Namibia,NAM,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
New Caledonia,NCL,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
Niger,NER,GDP (current US$),NY.GDP.MKTP.CD,1961,485785231.729353
Nigeria,NGA,GDP (current US$),NY.GDP.MKTP.CD,1961,4467200335.99328
Nicaragua,NIC,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
Netherlands,NLD,GDP (current US$),NY.GDP.MKTP.CD,1961,13493833739.9949
Norway,NOR,GDP (current US$),NY.GDP.MKTP.CD,1961,5632460936.54576
Nepal,NPL,GDP (current US$),NY.GDP.MKTP.CD,1961,531959561.62226
Nauru,NRU,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
New Zealand,NZL,GDP (current US$),NY.GDP.MKTP.CD,1961,5670064168.21773
OECD members,OED,GDP (current US$),NY.GDP.MKTP.CD,1961,1127150628804.79
Oman,OMN,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
Other small states,OSS,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
Pakistan,PAK,GDP (current US$),NY.GDP.MKTP.CD,1961,4054599181.01638
Panama,PAN,GDP (current US$),NY.GDP.MKTP.CD,1961,599026300.0
Peru,PER,GDP (current US$),NY.GDP.MKTP.CD,1961,2899654840.36567
Philippines,PHL,GDP (current US$),NY.GDP.MKTP.CD,1961,7256966966.22556
Palau,PLW,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
Papua New Guinea,PNG,GDP (current US$),NY.GDP.MKTP.CD,1961,244832035.032526
Poland,POL,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
Pre-demographic dividend,PRE,GDP (current US$),NY.GDP.MKTP.CD,1961,8925294683.20384
Puerto Rico,PRI,GDP (current US$),NY.GDP.MKTP.CD,1961,1865100000.0
"Korea, Dem. People’s Rep.",PRK,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,1961,3417516639.37596
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
West Bank and Gaza,PSE,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,1961,1102291567784.35
French Polynesia,PYF,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
Qatar,QAT,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
Romania,ROU,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
Russian Federation,RUS,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
Rwanda,RWA,GDP (current US$),NY.GDP.MKTP.CD,1961,122000016.0
South Asia,SAS,GDP (current US$),NY.GDP.MKTP.CD,1961,49639263972.0364
Saudi Arabia,SAU,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
Sudan,SDN,GDP (current US$),NY.GDP.MKTP.CD,1961,1419333333.33333
Senegal,SEN,GDP (current US$),NY.GDP.MKTP.CD,1961,836493109.152284
Singapore,SGP,GDP (current US$),NY.GDP.MKTP.CD,1961,764308114.464916
Solomon Islands,SLB,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
Sierra Leone,SLE,GDP (current US$),NY.GDP.MKTP.CD,1961,327834680.557103
El Salvador,SLV,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
San Marino,SMR,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
Somalia,SOM,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
Serbia,SRB,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
Sub-Saharan Africa (excluding high income),SSA,GDP (current US$),NY.GDP.MKTP.CD,1961,27902348231.5322
South Sudan,SSD,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
Sub-Saharan Africa,SSF,GDP (current US$),NY.GDP.MKTP.CD,1961,27913099565.0201
Small states,SST,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
Sao Tome and Principe,STP,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
Suriname,SUR,GDP (current US$),NY.GDP.MKTP.CD,1961,98400000.0
Slovak Republic,SVK,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
Slovenia,SVN,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
Sweden,SWE,GDP (current US$),NY.GDP.MKTP.CD,1961,16147160122.7882
Swaziland,SWZ,GDP (current US$),NY.GDP.MKTP.CD,1961,43025199.4960101
Sint Maarten (Dutch part),SXM,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
Seychelles,SYC,GDP (current US$),NY.GDP.MKTP.CD,1961,11592024.3649283
Syrian Arab Republic,SYR,GDP (current US$),NY.GDP.MKTP.CD,1961,945244992.211306
Turks and Caicos Islands,TCA,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
Chad,TCD,GDP (current US$),NY.GDP.MKTP.CD,1961,333975336.626541
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,1961,70304291534.1238
Europe & Central Asia (IDA & IBRD countries),TEC,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
Togo,TGO,GDP (current US$),NY.GDP.MKTP.CD,1961,126396469.707058
Thailand,THA,GDP (current US$),NY.GDP.MKTP.CD,1961,3034043574.06071
Tajikistan,TJK,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
Turkmenistan,TKM,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
Timor-Leste,TLS,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
Middle East & North Africa (IDA & IBRD countries),TMN,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
Tonga,TON,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
South Asia (IDA & IBRD),TSA,GDP (current US$),NY.GDP.MKTP.CD,1961,49639263972.0365
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP (current US$),NY.GDP.MKTP.CD,1961,27913099565.0201
Trinidad and Tobago,TTO,GDP (current US$),NY.GDP.MKTP.CD,1961,584961208.656595
Tunisia,TUN,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
Turkey,TUR,GDP (current US$),NY.GDP.MKTP.CD,1961,8022222222.22222
Tuvalu,TUV,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
Tanzania,TZA,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
Uganda,UGA,GDP (current US$),NY.GDP.MKTP.CD,1961,441524109.014675
Ukraine,UKR,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
Upper middle income,UMC,GDP (current US$),NY.GDP.MKTP.CD,1961,177688885048.234
Uruguay,URY,GDP (current US$),NY.GDP.MKTP.CD,1961,1547388781.43133
United States,USA,GDP (current US$),NY.GDP.MKTP.CD,1961,563300000000.0
Uzbekistan,UZB,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
St. Vincent and the Grenadines,VCT,GDP (current US$),NY.GDP.MKTP.CD,1961,13999883.3343055
"Venezuela, RB",VEN,GDP (current US$),NY.GDP.MKTP.CD,1961,9058121212.12121
British Virgin Islands,VGB,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
Virgin Islands (U.S.),VIR,GDP (current US$),NY.GDP.MKTP.CD,1961,25700000.0
Vietnam,VNM,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
Vanuatu,VUT,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
World,WLD,GDP (current US$),NY.GDP.MKTP.CD,1961,1409528246799.42
Samoa,WSM,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
Kosovo,XKX,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
"Yemen, Rep.",YEM,GDP (current US$),NY.GDP.MKTP.CD,1961,73534070005.5532
South Africa,ZAF,GDP (current US$),NY.GDP.MKTP.CD,1961,7972840543.18914
Zambia,ZMB,GDP (current US$),NY.GDP.MKTP.CD,1961,696285714.285714
Zimbabwe,ZWE,GDP (current US$),NY.GDP.MKTP.CD,1961,1096646600.0
Aruba,ABW,GDP (current US$),NY.GDP.MKTP.CD,1962,78009484284.20706
Afghanistan,AFG,GDP (current US$),NY.GDP.MKTP.CD,1962,546666677.777778
Angola,AGO,GDP (current US$),NY.GDP.MKTP.CD,1962,78009484284.20706
Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD,1962,78009484284.20706
Andorra,AND,GDP (current US$),NY.GDP.MKTP.CD,1962,78009484284.20706
Arab World,ARB,GDP (current US$),NY.GDP.MKTP.CD,1962,78009484284.20706
United Arab Emirates,ARE,GDP (current US$),NY.GDP.MKTP.CD,1962,78009484284.20706
Argentina,ARG,GDP (current US$),NY.GDP.MKTP.CD,1962,78009484284.20706
Armenia,ARM,GDP (current US$),NY.GDP.MKTP.CD,1962,78009484284.20706
American Samoa,ASM,GDP (current US$),NY.GDP.MKTP.CD,1962,78009484284.20706
Antigua and Barbuda,ATG,GDP (current US$),NY.GDP.MKTP.CD,1962,78009484284.20706
Australia,AUS,GDP (current US$),NY.GDP.MKTP.CD,1962,19888005375.742
Austria,AUT,GDP (current US$),NY.GDP.MKTP.CD,1962,7756110210.11966
Azerbaijan,AZE,GDP (current US$),NY.GDP.MKTP.CD,1962,78009484284.20706
Burundi,BDI,GDP (current US$),NY.GDP.MKTP.CD,1962,213500006.0
Belgium,BEL,GDP (current US$),NY.GDP.MKTP.CD,1962,13264015675.3193
Benin,BEN,GDP (current US$),NY.GDP.MKTP.CD,1962,236434906.75427
Burkina Faso,BFA,GDP (current US$),NY.GDP.MKTP.CD,1962,379567178.256898
Bangladesh,BGD,GDP (current US$),NY.GDP.MKTP.CD,1962,5081413339.78635
Bulgaria,BGR,GDP (current US$),NY.GDP.MKTP.CD,1962,78009484284.20706
Bahrain,BHR,GDP (current US$),NY.GDP.MKTP.CD,1962,78009484284.20706
"Bahamas, The",BHS,GDP (current US$),NY.GDP.MKTP.CD,1962,212254901.960784
Bosnia and Herzegovina,BIH,GDP (current US$),NY.GDP.MKTP.CD,1962,78009484284.20706
Belarus,BLR,GDP (current US$),NY.GDP.MKTP.CD,1962,78009484284.20706
Belize,BLZ,GDP (current US$),NY.GDP.MKTP.CD,1962,31856922.8615428
Bermuda,BMU,GDP (current US$),NY.GDP.MKTP.CD,1962,94149985.9705588
Bolivia,BOL,GDP (current US$),NY.GDP.MKTP.CD,1962,669722541.277818
Brazil,BRA,GDP (current US$),NY.GDP.MKTP.CD,1962,78009484284.20706
Barbados,BRB,GDP (current US$),NY.GDP.MKTP.CD,1962,78009484284.20706
Brunei Darussalam,BRN,GDP (current US$),NY.GDP.MKTP.CD,1962,78009484284.20706
Bhutan,BTN,GDP (current US$),NY.GDP.MKTP.CD,1962,78009484284.20706
Botswana,BWA,GDP (current US$),NY.GDP.MKTP.CD,1962,35643207.6265246
Central African Republic,CAF,GDP (current US$),NY.GDP.MKTP.CD,1962,124482748.937917
Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,1962,41978852041.4426
Central Europe and the Baltics,CEB,GDP (current US$),NY.GDP.MKTP.CD,1962,78009484284.20706
Switzerland,CHE,GDP (current US$),NY.GDP.MKTP.CD,1962,11879982758.5619
Channel Islands,CHI,GDP (current US$),NY.GDP.MKTP.CD,1962,78009484284.20706
Chile,CHL,GDP (current US$),NY.GDP.MKTP.CD,1962,5416272727.27273
China,CHN,GDP (current US$),NY.GDP.MKTP.CD,1962,47209359005.6056
Cote d'Ivoire,CIV,GDP (current US$),NY.GDP.MKTP.CD,1962,645284344.684118
Cameroon,CMR,GDP (current US$),NY.GDP.MKTP.CD,1962,699373701.217138
"Congo, Dem. Rep.",COD,GDP (current US$),NY.GDP.MKTP.CD,1962,78009484284.20706
"Congo, Rep.",COG,GDP (current US$),NY.GDP.MKTP.CD,1962,166521239.86331
Colombia,COL,GDP (current US$),NY.GDP.MKTP.CD,1962,4968603735.58222
Comoros,COM,GDP (current US$),NY.GDP.MKTP.CD,1962,78009484284.20706
Cabo Verde,CPV,GDP (current US$),NY.GDP.MKTP.CD,1962,78009484284.20706
Costa Rica,CRI,GDP (current US$),NY.GDP.MKTP.CD,1962,479180824.348506
Caribbean small states,CSS,GDP (current US$),NY.GDP.MKTP.CD,1962,2174966133.70285
Cuba,CUB,GDP (current US$),NY.GDP.MKTP.CD,1962,78009484284.20706
Curacao,CUW,GDP (current US$),NY.GDP.MKTP.CD,1962,78009484284.20706
Cayman Islands,CYM,GDP (current US$),NY.GDP.MKTP.CD,1962,78009484284.20706
Cyprus,CYP,GDP (current US$),NY.GDP.MKTP.CD,1962,78009484284.20706
Czech Republic,CZE,GDP (current US$),NY.GDP.MKTP.CD,1962,78009484284.20706
Germany,DEU,GDP (current US$),NY.GDP.MKTP.CD,1962,78009484284.20706
Djibouti,DJI,GDP (current US$),NY.GDP.MKTP.CD,1962,78009484284.20706
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,1962,78009484284.20706
Denmark,DNK,GDP (current US$),NY.GDP.MKTP.CD,1962,7812968114.40012
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,1962,824100000.0
Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD,1962,2001468867.73344
East Asia & Pacific (excluding high income),EAP,GDP (current US$),NY.GDP.MKTP.CD,1962,64557032219.9808
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,1962,144504724598.578
East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,1962,157264941829.961
Europe & Central Asia (excluding high income),ECA,GDP (current US$),NY.GDP.MKTP.CD,1962,78009484284.20706
Europe & Central Asia,ECS,GDP (current US$),NY.GDP.MKTP.CD,1962,502209403709.059
Ecuador,ECU,GDP (current US$),NY.GDP.MKTP.CD,1962,958598195.033967
"Egypt, Arab Rep.",EGY,GDP (current US$),NY.GDP.MKTP.CD,1962,78009484284.20706
Euro area,EMU,GDP (current US$),NY.GDP.MKTP.CD,1962,299861478246.081
Eritrea,ERI,GDP (current US$),NY.GDP.MKTP.CD,1962,78009484284.20706
Spain,ESP,GDP (current US$),NY.GDP.MKTP.CD,1962,16138545209.246
Estonia,EST,GDP (current US$),NY.GDP.MKTP.CD,1962,78009484284.20706
Ethiopia,ETH,GDP (current US$),NY.GDP.MKTP.CD,1962,78009484284.20706
European Union,EUU,GDP (current US$),NY.GDP.MKTP.CD,1962,427014890429.911
Fragile and conflict affected situations,FCS,GDP (current US$),NY.GDP.MKTP.CD,1962,78009484284.20706
Finland,FIN,GDP (current US$),NY.GDP.MKTP.CD,1962,6340580854.39073
Fiji,FJI,GDP (current US$),NY.GDP.MKTP.CD,1962,122906434.957814
France,FRA,GDP (current US$),NY.GDP.MKTP.CD,1962,76313782251.6964
Faroe Islands,FRO,GDP (current US$),NY.GDP.MKTP.CD,1962,78009484284.20706
"Micronesia, Fed. Sts.",FSM,GDP (current US$),NY.GDP.MKTP.CD,1962,78009484284.20706
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,1962,182796536.499917
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,1962,80601939635.2483
Georgia,GEO,GDP (current US$),NY.GDP.MKTP.CD,1962,78009484284.20706
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,1962,1382515590.06942
Gibraltar,GIB,GDP (current US$),NY.GDP.MKTP.CD,1962,78009484284.20706
Guinea,GIN,GDP (current US$),NY.GDP.MKTP.CD,1962,78009484284.20706
"Gambia, The",GMB,GDP (current US$),NY.GDP.MKTP.CD,1962,78009484284.20706
